edge_id,source_canonical_stock_id,target_canonical_stock_id,source_ticker,target_ticker,relation_type,evidence_text,filing_form,filing_date,accepted_at,accession_number,primary_document,confidence,confidence_tier,source_weight,base_weight,snapshot_weight,valid_from,valid_to,directed,source_name,source_record_id,source_url,extraction_method,mapping_status,temporal_status,validation_status
46fd3a8452c8377e03a9974d03b69ab1f5af917d064144963a502ecaa7a69a34,NASDAQ100:MSFT,NASDAQ100:ZM,MSFT,ZM,supplier,"We also have integrations with Atlassian, Dropbox, Google, LinkedIn, Microsoft, Salesforce, Slack, and a variety of other productivity, collaboration, data management, and security vendors.",10-K,2020-03-20,2020-03-20T20:37:28.000Z,0001585521-20-000095,zm-20200131.htm,0.60,low,0.95,0.570000,0.002795,2020-03-20T20:37:28.000Z,,1,SEC EDGAR,0001585521-20-000095,https://www.sec.gov/Archives/edgar/data/1585521/000158552120000095/zm-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
7c2a0a25c80822d7ac6d56c9ea0c27f9454fc66bba74900ec32869237e542544,NASDAQ100:TEAM,NASDAQ100:ZM,TEAM,ZM,supplier,"We also have integrations with Atlassian, Dropbox, Google, LinkedIn, Microsoft, Salesforce, Slack, and a variety of other productivity, collaboration, data management, and security vendors.",10-K,2020-03-20,2020-03-20T20:37:28.000Z,0001585521-20-000095,zm-20200131.htm,0.60,low,0.95,0.570000,0.002795,2020-03-20T20:37:28.000Z,,1,SEC EDGAR,0001585521-20-000095,https://www.sec.gov/Archives/edgar/data/1585521/000158552120000095/zm-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
292896816ae03546654189978d29c85bf6ce49bf6b6ade74979e19315749d509,NASDAQ100:ZM,NASDAQ100:TEAM,ZM,TEAM,strategic_partner,"Convertible Promissory NotesIn October 2018, we entered into a strategic partnership with Dropbox, Inc. (“Dropbox”), a global collaboration platform company, which involves the development of technology enabling integrated workflows for users between our platform and the Dropbox platform, as well as a strategic partnership with Atlassian, Inc. (“Atlassian”), a collaboration software company, which involves the development of technology enabling integrated workflows for users between our platform and Atlassian’s Jira Ops and Jira Service Desk products.",10-K,2020-03-20,2020-03-20T20:37:28.000Z,0001585521-20-000095,zm-20200131.htm,0.82,medium,0.95,0.779000,0.003819,2020-03-20T20:37:28.000Z,,0,SEC EDGAR,0001585521-20-000095,https://www.sec.gov/Archives/edgar/data/1585521/000158552120000095/zm-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
5f13e58990d57e93e1dc6172a4a5c0513f508c290a6461c4f7cccedcccf1cef8,NASDAQ100:CRWD,NASDAQ100:AVGO,CRWD,AVGO,customer,"Our competitors include the following by general category:•legacy antivirus product providers, such as McAfee, LLC., Broadcom Inc.’s Symantec Enterprise division, and Microsoft Corporation, who offer a broad range of approaches and solutions with traditional antivirus and signature-based protection;•alternative endpoint security providers, such as BlackBerry Cylance and VMware Carbon Black, who offer point products based on malware-only or application whitelisting techniques; and•network security vendors, such as Palo Alto Networks, Inc. and FireEye, Inc., who are supplementing their core perimeter-based offerings with endpoint security solutions.We compete on the basis of a number of factors, including but not limited to our:•ability to identify security threats and prevent security breaches;•ability to integrate with other participants in the security ecosystem;•time to value, price, and total cost of ownership;•brand awareness, reputation, and trust in the provider’s services;•strength of sales, marketing, and channel partner relationships; and•customer support, incident response, and proactive services.Although certain of our competitors enjoy greater resources, recognition, deeper customer relationships, larger existing customer bases, or more mature intellectual property portfolios, we believe that we compete favorably with respect to these factors and that we are well positioned as a leading provider of endpoint security solutions.Intellectual PropertyWe believe that our intellectual property rights are valuable and important to our business.",10-K,2020-03-23,2020-03-23T20:06:34.000Z,0001535527-20-000006,crwd-20200131.htm,0.60,low,0.95,0.570000,0.002827,2020-03-23T20:06:34.000Z,,1,SEC EDGAR,0001535527-20-000006,https://www.sec.gov/Archives/edgar/data/1535527/000153552720000006/crwd-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
cb618052b16c406e522ea61e03b2b3f865e96fb232e6245b0b6da176eef3311d,NASDAQ100:CRWD,NASDAQ100:AVGO,CRWD,AVGO,customer,"Our ability to compete effectively depends upon numerous factors, many of which are beyond our control, including, but not limited to:•product capabilities, including performance and reliability, of our Falcon platform, including our cloud modules, services, and features compared to those of our competitors;•our ability, and the ability of our competitors, to improve existing products, services, and features, or to develop new ones to address evolving customer needs;•our ability to attract, retain, and motivate talented employees;•our ability to establish and maintain relationships with channel partners;•the strength of our sales and marketing efforts; and•acquisitions or consolidation within our industry, which may result in more formidable competitors.Our competitors include the following by general category:•legacy antivirus product providers, such as McAfee, Inc., Broadcom Inc. (Symantec), and Microsoft Corporation, who offer a broad range of approaches and solutions including traditional antivirus and signature-based protection;•alternative endpoint security providers, such as Blackberry Cylance and VMWare, Inc. (Carbon Black), who offer point products based on malware-only or application whitelisting techniques; and•network security vendors, such as Palo Alto Networks, Inc. and FireEye, Inc., who are supplementing their core perimeter-based offerings with endpoint security solutions.19Table of ContentsMany of these competitors have greater financial, technical, marketing, sales, and other resources, greater name recognition, longer operating histories, and a larger base of customers than we do.",10-K,2020-03-23,2020-03-23T20:06:34.000Z,0001535527-20-000006,crwd-20200131.htm,0.60,low,0.95,0.570000,0.002827,2020-03-23T20:06:34.000Z,,1,SEC EDGAR,0001535527-20-000006,https://www.sec.gov/Archives/edgar/data/1535527/000153552720000006/crwd-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
f19c5b832a76632a0730e7bbe010fb557defdffbe4b9e446eb812a72b2488691,NASDAQ100:CRWD,NASDAQ100:MSFT,CRWD,MSFT,customer,"Our competitors include the following by general category:•legacy antivirus product providers, such as McAfee, LLC., Broadcom Inc.’s Symantec Enterprise division, and Microsoft Corporation, who offer a broad range of approaches and solutions with traditional antivirus and signature-based protection;•alternative endpoint security providers, such as BlackBerry Cylance and VMware Carbon Black, who offer point products based on malware-only or application whitelisting techniques; and•network security vendors, such as Palo Alto Networks, Inc. and FireEye, Inc., who are supplementing their core perimeter-based offerings with endpoint security solutions.We compete on the basis of a number of factors, including but not limited to our:•ability to identify security threats and prevent security breaches;•ability to integrate with other participants in the security ecosystem;•time to value, price, and total cost of ownership;•brand awareness, reputation, and trust in the provider’s services;•strength of sales, marketing, and channel partner relationships; and•customer support, incident response, and proactive services.Although certain of our competitors enjoy greater resources, recognition, deeper customer relationships, larger existing customer bases, or more mature intellectual property portfolios, we believe that we compete favorably with respect to these factors and that we are well positioned as a leading provider of endpoint security solutions.Intellectual PropertyWe believe that our intellectual property rights are valuable and important to our business.",10-K,2020-03-23,2020-03-23T20:06:34.000Z,0001535527-20-000006,crwd-20200131.htm,0.60,low,0.95,0.570000,0.002827,2020-03-23T20:06:34.000Z,,1,SEC EDGAR,0001535527-20-000006,https://www.sec.gov/Archives/edgar/data/1535527/000153552720000006/crwd-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
1673842c21e9a5a1d3b31aac5ef0f2dcf11bcb209a1c7865562a88281baede5b,NASDAQ100:CRWD,NASDAQ100:MSFT,CRWD,MSFT,customer,"Our ability to compete effectively depends upon numerous factors, many of which are beyond our control, including, but not limited to:•product capabilities, including performance and reliability, of our Falcon platform, including our cloud modules, services, and features compared to those of our competitors;•our ability, and the ability of our competitors, to improve existing products, services, and features, or to develop new ones to address evolving customer needs;•our ability to attract, retain, and motivate talented employees;•our ability to establish and maintain relationships with channel partners;•the strength of our sales and marketing efforts; and•acquisitions or consolidation within our industry, which may result in more formidable competitors.Our competitors include the following by general category:•legacy antivirus product providers, such as McAfee, Inc., Broadcom Inc. (Symantec), and Microsoft Corporation, who offer a broad range of approaches and solutions including traditional antivirus and signature-based protection;•alternative endpoint security providers, such as Blackberry Cylance and VMWare, Inc. (Carbon Black), who offer point products based on malware-only or application whitelisting techniques; and•network security vendors, such as Palo Alto Networks, Inc. and FireEye, Inc., who are supplementing their core perimeter-based offerings with endpoint security solutions.19Table of ContentsMany of these competitors have greater financial, technical, marketing, sales, and other resources, greater name recognition, longer operating histories, and a larger base of customers than we do.",10-K,2020-03-23,2020-03-23T20:06:34.000Z,0001535527-20-000006,crwd-20200131.htm,0.60,low,0.95,0.570000,0.002827,2020-03-23T20:06:34.000Z,,1,SEC EDGAR,0001535527-20-000006,https://www.sec.gov/Archives/edgar/data/1535527/000153552720000006/crwd-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
47fd9d1f84c402b848346ec82e0b5c914aa02a6c57b8f44ba98e9716afdf2503,NASDAQ100:MSFT,NASDAQ100:SPLK,MSFT,SPLK,supplier,"13 Table of Contents • cloud monitoring and APM vendors, including Cisco AppDynamics, Datadog and New Relic; and • public cloud providers, including Amazon (Amazon Web Service), Google (Google Cloud Platform) and Microsoft (Microsoft Azure).",10-K,2020-03-26,2020-03-26T17:21:49.000Z,0001353283-20-000008,a01312010k.htm,0.60,low,0.95,0.570000,0.002860,2020-03-26T17:21:49.000Z,,1,SEC EDGAR,0001353283-20-000008,https://www.sec.gov/Archives/edgar/data/1353283/000135328320000008/a01312010k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
309e379fdfbdef878dc650125c8f1ba90aac67c78fa9f546f51d666f2b596467,NASDAQ100:MSFT,NASDAQ100:SPLK,MSFT,SPLK,supplier,"17 Table of Contents • security, systems management and other IT vendors, including BMC Software, IBM, Intel, Micro Focus, Microsoft and VMware; • business intelligence vendors, analytics and visualization vendors, including IBM and Oracle; • cloud monitoring and APM vendors, including Cisco AppDynamics, Datadog and New Relic; and • public cloud providers, including Amazon (Amazon Web Service), Google (Google Cloud Platform) and Microsoft (Microsoft Azure).",10-K,2020-03-26,2020-03-26T17:21:49.000Z,0001353283-20-000008,a01312010k.htm,0.60,low,0.95,0.570000,0.002860,2020-03-26T17:21:49.000Z,,1,SEC EDGAR,0001353283-20-000008,https://www.sec.gov/Archives/edgar/data/1353283/000135328320000008/a01312010k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
6c89f3a3c68507d625b95fe8e0f5ec0703e45ba6eb19087f4a0772a28929cd06,NASDAQ100:SPLK,NASDAQ100:MSFT,SPLK,MSFT,customer,"Our principal competitors include: • large cloud service providers, as well as small, specialized vendors, that provide complementary or competitive solutions in enterprise data analytics, security offerings, log aggregation and management, data warehousing, orchestration, automation, incident response and big data technologies that may compete with our offerings; • IT departments of potential customers which have undertaken custom software development efforts to analyze and manage their data; • companies targeting the big data market by commercializing open source software, such as Elastic; • security, systems management and other IT vendors, including BMC Software, IBM, Intel, Micro Focus, Microsoft and VMware; • business intelligence vendors, analytics and visualization vendors, including IBM and Oracle;",10-K,2020-03-26,2020-03-26T17:21:49.000Z,0001353283-20-000008,a01312010k.htm,0.60,low,0.95,0.570000,0.002860,2020-03-26T17:21:49.000Z,,1,SEC EDGAR,0001353283-20-000008,https://www.sec.gov/Archives/edgar/data/1353283/000135328320000008/a01312010k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
58d9eb3b058c73acfd7e88e4cc341dd1148601d6cae020663ac2432d9d3d9887,NASDAQ100:DOCU,NASDAQ100:AAPL,DOCU,AAPL,customer,"With Payments, customers can accept credit cards, debit cards, ACH payments, Apple Pay and Google Pay.•eNotary offers the ability to execute electronic notarial acts which simulate a traditional paper, in-person notarial act.",10-K,2020-03-27,2020-03-27T20:14:10.000Z,0001261333-20-000033,docu-20200131.htm,0.60,low,0.95,0.570000,0.002871,2020-03-27T20:14:10.000Z,,1,SEC EDGAR,0001261333-20-000033,https://www.sec.gov/Archives/edgar/data/1261333/000126133320000033/docu-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
d7810095765730ce78dbce18c8a587099b07152a38f77b52697c5d68007ac624,NASDAQ100:DOCU,NASDAQ100:MSFT,DOCU,MSFT,customer,"We offer more than 300 off-the-shelf, prebuilt integrations with the applications that many of our customers already use—including those offered by Google, Microsoft, NetSuite, Oracle, Salesforce, SAP, SAP SuccessFactors and Workday—so that they can create, sign, send and manage agreements from directly within these applications.",10-K,2020-03-27,2020-03-27T20:14:10.000Z,0001261333-20-000033,docu-20200131.htm,0.60,low,0.95,0.570000,0.002871,2020-03-27T20:14:10.000Z,,1,SEC EDGAR,0001261333-20-000033,https://www.sec.gov/Archives/edgar/data/1261333/000126133320000033/docu-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
97677257c49abb0d4eab017a0b17fdd7a380ecae67ec371fee61d28af8ce9f1e,NASDAQ100:DOCU,NASDAQ100:MTCH,DOCU,MTCH,customer,"Our revenue recognition model also makes it difficult for us to rapidly increase our revenue through additional sales contracts in any period, as revenue from new customers is recognized over the applicable term of their contracts.If we fail to forecast our revenue accurately, or if we fail to match our expenditures with corresponding revenue, our operating results could be adversely affected.Because our recent growth has resulted in the rapid expansion of our business and product offerings, we do not have a long history upon which to base forecasts of future revenues and operating results.",10-K,2020-03-27,2020-03-27T20:14:10.000Z,0001261333-20-000033,docu-20200131.htm,0.60,low,0.95,0.570000,0.002871,2020-03-27T20:14:10.000Z,,1,SEC EDGAR,0001261333-20-000033,https://www.sec.gov/Archives/edgar/data/1261333/000126133320000033/docu-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
7fca40d0e94d1fe2a35823013e9a1a1367834615014789fae01eb515c4466339,NASDAQ100:DOCU,NASDAQ100:WDAY,DOCU,WDAY,customer,"We offer more than 300 off-the-shelf, prebuilt integrations with the applications that many of our customers already use—including those offered by Google, Microsoft, NetSuite, Oracle, Salesforce, SAP, SAP SuccessFactors and Workday—so that they can create, sign, send and manage agreements from directly within these applications.",10-K,2020-03-27,2020-03-27T20:14:10.000Z,0001261333-20-000033,docu-20200131.htm,0.60,low,0.95,0.570000,0.002871,2020-03-27T20:14:10.000Z,,1,SEC EDGAR,0001261333-20-000033,https://www.sec.gov/Archives/edgar/data/1261333/000126133320000033/docu-20200131.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
efe4531651d0221d896f2bb8a3408023b9a9a3f89944c2fd318379c5d3512a42,NASDAQ100:ROST,NASDAQ100:MTCH,ROST,MTCH,customer,"Failure to correctly anticipate and match the trends, preferences, and demands of our customers could adversely affect our business, financial condition, and operating results.Adverse and/or unseasonable weather may affect shopping patterns and consumer demand for seasonal apparel and other merchandise, and may result in temporary store closures and disruptions in deliveries of merchandise to our stores.Unseasonable weather and prolonged, extreme temperatures, as well as events such as storms, affect consumers’ buying patterns and willingness to shop, and may adversely affect the demand for merchandise in our stores, particularly in apparel and seasonal merchandise.",10-K,2020-03-31,2020-03-30T17:56:18.000Z,0000745732-20-000016,rost-20200201.htm,0.60,low,0.95,0.570000,0.002904,2020-03-30T17:56:18.000Z,,1,SEC EDGAR,0000745732-20-000016,https://www.sec.gov/Archives/edgar/data/745732/000074573220000016/rost-20200201.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
6b9f9ca95630f15f61dfe0b8b290db9845a0e308e419894d6feb42276df58afe,NASDAQ100:AAPL,NASDAQ100:CHKP,AAPL,CHKP,supplier,"Continued growth of this market will depend, in large part, upon: • the continued expansion of Internet usage and the number of organizations adopting or expanding intranets; • the continued adoption of “cloud” infrastructure by organizations; • the ability of the infrastructures implemented by organizations to support an increasing number of users and services; • the continued development of new and improved services for implementation across the Internet and between the Internet and intranets; • the adoption of data security measures as it pertains to data encryption and data loss prevention technologies; • continued access to mobile API’s, APPs and application stores with Apple, Google and Microsoft; • government regulation of the Internet and governmental and non-governmental requirements and standards with respect to data security and privacy; and • general economic conditions in the markets in which we, our customers and our suppliers operate.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
d996ad88749af2e735cfb0be0acfa8f4daa7fc5ee9fec2aa44f6dd4c6cb43c3c,NASDAQ100:AAPL,NASDAQ100:CHKP,AAPL,CHKP,supplier,"We accomplish this in multiple ways: • Through a global network of thousands of partners, which spans two-tier distributors, value-added resellers, global systems integrators, telecommunications companies and managed service providers. • Spearheaded by our sales support and account management teams, Check Point works closely with the partner ecosystem to capture customer needs and match them with the right solutions. • As part of our pre-sales support to our channel partners community, we employ technical consultants and systems engineers who work closely with partners and customers to assist them with pre-sale product configuration, use, and application support. • Through technology partnerships with hardware and software suppliers such as IBM, Hewlett-Packard, VMware, Symantec, Apple, Google, Amazon, and Microsoft, Check Point uses integration to better meet diverse customer needs.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
03e8f104244a99d73e7ca5dc98e669549cbe901e5a8bfcbcc37a3e0f035f1821,NASDAQ100:CHKP,NASDAQ100:MSFT,CHKP,MSFT,customer,"Dome9 customers use its platform to secure multi-cloud deployments across Amazon AWS, Microsoft Azure and Google Cloud.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
3a1959f9ce2d38f03ab17d93b72627e0d0c31a474ab5737d950247c621e981c2,NASDAQ100:MSFT,NASDAQ100:CHKP,MSFT,CHKP,supplier,"Continued growth of this market will depend, in large part, upon: • the continued expansion of Internet usage and the number of organizations adopting or expanding intranets; • the continued adoption of “cloud” infrastructure by organizations; • the ability of the infrastructures implemented by organizations to support an increasing number of users and services; • the continued development of new and improved services for implementation across the Internet and between the Internet and intranets; • the adoption of data security measures as it pertains to data encryption and data loss prevention technologies; • continued access to mobile API’s, APPs and application stores with Apple, Google and Microsoft; • government regulation of the Internet and governmental and non-governmental requirements and standards with respect to data security and privacy; and • general economic conditions in the markets in which we, our customers and our suppliers operate.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
6c320149a62a2f0e5f8a23268056d46995e33ba18d27071e6cbe3b6fa4f8617e,NASDAQ100:MSFT,NASDAQ100:CHKP,MSFT,CHKP,supplier,"We accomplish this in multiple ways: • Through a global network of thousands of partners, which spans two-tier distributors, value-added resellers, global systems integrators, telecommunications companies and managed service providers. • Spearheaded by our sales support and account management teams, Check Point works closely with the partner ecosystem to capture customer needs and match them with the right solutions. • As part of our pre-sales support to our channel partners community, we employ technical consultants and systems engineers who work closely with partners and customers to assist them with pre-sale product configuration, use, and application support. • Through technology partnerships with hardware and software suppliers such as IBM, Hewlett-Packard, VMware, Symantec, Apple, Google, Amazon, and Microsoft, Check Point uses integration to better meet diverse customer needs.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
0a56d8619eeabf8cbf1888a00ac3a31b8128c610bb352ec59f680289de7c99e1,NASDAQ100:MTCH,NASDAQ100:CHKP,MTCH,CHKP,supplier,"We accomplish this in multiple ways: • Through a global network of thousands of partners, which spans two-tier distributors, value-added resellers, global systems integrators, telecommunications companies and managed service providers. • Spearheaded by our sales support and account management teams, Check Point works closely with the partner ecosystem to capture customer needs and match them with the right solutions. • As part of our pre-sales support to our channel partners community, we employ technical consultants and systems engineers who work closely with partners and customers to assist them with pre-sale product configuration, use, and application support. • Through technology partnerships with hardware and software suppliers such as IBM, Hewlett-Packard, VMware, Symantec, Apple, Google, Amazon, and Microsoft, Check Point uses integration to better meet diverse customer needs.",20-F,2020-04-02,2020-04-02T20:04:13.000Z,0001193125-20-095941,d880905d20f.htm,0.60,low,0.95,0.570000,0.002938,2020-04-02T20:04:13.000Z,,1,SEC EDGAR,0001193125-20-095941,https://www.sec.gov/Archives/edgar/data/1015922/000119312520095941/d880905d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
d781de9b6e4fd02285774873793d585ca851eb7b5ae5e92b3b84e82ab85efa45,NASDAQ100:BIDU,NASDAQ100:TCOM,BIDU,TCOM,supplier,"In October 2019, we completed a secondary offering of an aggregate of 36,000,000 ADSs, which included the exercise in full by the underwriters of their option to purchase up to 4,695,648 additional ADSs to cover over-allotment, by our shareholder Baidu Holdings Limited at US$28.00 per ADS.",20-F,2020-04-09,2020-04-09T20:23:17.000Z,0001193125-20-102627,d860693d20f.htm,0.60,low,0.95,0.570000,0.003018,2020-04-09T20:23:17.000Z,,1,SEC EDGAR,0001193125-20-102627,https://www.sec.gov/Archives/edgar/data/1269238/000119312520102627/d860693d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
54776f5e495ae575c4300417be39a5c2e3126bb1d2003979ef66e2de9869c503,NASDAQ100:BIDU,NASDAQ100:TCOM,BIDU,TCOM,supplier,"005-79455) filed by Baidu, Inc. with the Securities and Exchange Commission on November 4, 2015) 4.21 Convertible Note Purchase Agreement dated December 9, 2015 between Ctrip.com International, Ltd. and Priceline Group Treasury Company B.V. for the issuance and purchase of US$500 million 2.00% convertible note due 2025 (incorporated by reference to Exhibit 1 to Schedule 13D/A (File No.",20-F,2020-04-09,2020-04-09T20:23:17.000Z,0001193125-20-102627,d860693d20f.htm,0.60,low,0.95,0.570000,0.003018,2020-04-09T20:23:17.000Z,,1,SEC EDGAR,0001193125-20-102627,https://www.sec.gov/Archives/edgar/data/1269238/000119312520102627/d860693d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
fa16c3773af519c8e0bbb9638205e944d45bdea827c8ad461bed1277c4d6ed83,NASDAQ100:BKNG,NASDAQ100:TCOM,BKNG,TCOM,supplier,"005-79455) filed by The Priceline Group Inc. (currently known as Booking Holdings Inc.) with the Securities and Exchange Commission on December 14, 2015) 4.22 Convertible Note Purchase Agreement dated December 9, 2015 among Ctrip.com International, Ltd., Gaoling Fund, L.P. and YHG Investment, L.P. for the issuance and purchase of US$500 million 2.00% convertible notes due 2025 (incorporated by reference to Exhibit 4.50 to our Annual Report on Form 20-F (File No.",20-F,2020-04-09,2020-04-09T20:23:17.000Z,0001193125-20-102627,d860693d20f.htm,0.60,low,0.95,0.570000,0.003018,2020-04-09T20:23:17.000Z,,1,SEC EDGAR,0001193125-20-102627,https://www.sec.gov/Archives/edgar/data/1269238/000119312520102627/d860693d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
00312a130d4f1f52e8a6553e613fa0766a6b65ff39e0db9c674ae62722d988b7,NASDAQ100:TCOM,NASDAQ100:BIDU,TCOM,BIDU,supplier,"On May 29, 2015, October 26, 2015, and December 23, 2015, we entered into a Third Amendment, a Fourth Amendment, and a Fifth Amendment to the Rights Agreement with the Bank of New York Mellon, respectively, for the purposes of amending the definition of “Exempted Person.” Accordingly, in so far as Booking and any of its subsidiaries are concerned in connection with the determination of Exempt Person, the term “Exempt Person” will be applied only to the extent that the number of ordinary shares beneficially owned by such Exempt Person (excluding the number of our ADSs or the ordinary shares that are beneficially owned by Booking and any of its subsidiaries due to any such entity’s ownership or conversion of that certain note issued by us pursuant to a convertible note purchase agreement dated December 9, 2015 between a subsidiary of Booking and us) at all times does not exceed fifteen percent (15%) of the ordinary shares then outstanding in the aggregate and in so far as Baidu and any of its subsidiaries are concerned in connection with the determination of Exempt Person, the term “Exempt Person” will be applied only to the extent that the number of ordinary shares beneficially owned by such Exempt Person at all times does not exceed twenty-seven percent (27%) of the ordinary shares then outstanding in the aggregate.",20-F,2020-04-09,2020-04-09T20:23:17.000Z,0001193125-20-102627,d860693d20f.htm,0.60,low,0.95,0.570000,0.003018,2020-04-09T20:23:17.000Z,,1,SEC EDGAR,0001193125-20-102627,https://www.sec.gov/Archives/edgar/data/1269238/000119312520102627/d860693d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
4d5f6603d33058422b8af5667fdec097e27c8c3aff3857c340b6732285cd56e6,NASDAQ100:TCOM,NASDAQ100:BKNG,TCOM,BKNG,supplier,"On May 29, 2015, October 26, 2015, and December 23, 2015, we entered into a Third Amendment, a Fourth Amendment, and a Fifth Amendment to the Rights Agreement with the Bank of New York Mellon, respectively, for the purposes of amending the definition of “Exempted Person.” Accordingly, in so far as Booking and any of its subsidiaries are concerned in connection with the determination of Exempt Person, the term “Exempt Person” will be applied only to the extent that the number of ordinary shares beneficially owned by such Exempt Person (excluding the number of our ADSs or the ordinary shares that are beneficially owned by Booking and any of its subsidiaries due to any such entity’s ownership or conversion of that certain note issued by us pursuant to a convertible note purchase agreement dated December 9, 2015 between a subsidiary of Booking and us) at all times does not exceed fifteen percent (15%) of the ordinary shares then outstanding in the aggregate and in so far as Baidu and any of its subsidiaries are concerned in connection with the determination of Exempt Person, the term “Exempt Person” will be applied only to the extent that the number of ordinary shares beneficially owned by such Exempt Person at all times does not exceed twenty-seven percent (27%) of the ordinary shares then outstanding in the aggregate.",20-F,2020-04-09,2020-04-09T20:23:17.000Z,0001193125-20-102627,d860693d20f.htm,0.60,low,0.95,0.570000,0.003018,2020-04-09T20:23:17.000Z,,1,SEC EDGAR,0001193125-20-102627,https://www.sec.gov/Archives/edgar/data/1269238/000119312520102627/d860693d20f.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
